date,open,high,low,close,volume,adjclose
2022/08/10,4.58,4.59,4.56,4.57,36323383,4.276102
2022/08/11,4.58,4.61,4.57,4.6,43781523,4.304173
2022/08/12,4.6,4.61,4.59,4.6,36804325,4.304173
2022/08/15,4.6,4.61,4.58,4.58,55126475,4.285459
2022/08/16,4.58,4.6,4.58,4.58,32929502,4.285459
2022/08/17,4.59,4.61,4.57,4.6,42688709,4.304173
2022/08/18,4.6,4.6,4.57,4.57,38325174,4.276102
2022/08/19,4.57,4.59,4.57,4.57,33893937,4.276102
2022/08/22,4.57,4.59,4.57,4.58,36250786,4.285459
2022/08/23,4.58,4.58,4.56,4.56,51174427,4.266745
2022/08/24,4.56,4.58,4.56,4.56,41484832,4.266745
2022/08/25,4.57,4.58,4.56,4.58,40140701,4.285459
2022/08/26,4.58,4.59,4.57,4.58,36708579,4.285459
2022/08/29,4.58,4.58,4.56,4.56,46319483,4.266745
2022/08/30,4.56,4.58,4.55,4.56,59370994,4.266745
2022/08/31,4.56,4.59,4.55,4.58,69839558,4.285459
2022/09/01,4.57,4.6,4.57,4.57,58132634,4.276102
2022/09/02,4.58,4.59,4.57,4.58,49849088,4.285459
2022/09/05,4.58,4.6,4.57,4.6,54361958,4.304173
2022/09/06,4.6,4.62,4.59,4.6,61351502,4.304173
2022/09/07,4.61,4.61,4.59,4.59,37890261,4.294816
2022/09/08,4.6,4.62,4.59,4.61,53891487,4.313529
2022/09/09,4.62,4.66,4.61,4.65,88795589,4.350957
2022/09/13,4.66,4.67,4.63,4.64,69124992,4.3416
2022/09/14,4.63,4.65,4.62,4.63,46190412,4.332243
2022/09/15,4.64,4.68,4.63,4.65,82208532,4.350957
2022/09/16,4.65,4.65,4.6,4.6,87071201,4.304173
2022/09/19,4.61,4.65,4.6,4.65,68854650,4.350957
2022/09/20,4.65,4.65,4.63,4.65,59081421,4.350957
2022/09/21,4.64,4.65,4.63,4.63,39080308,4.332243
2022/09/22,4.63,4.65,4.61,4.65,55074980,4.350957
2022/09/23,4.64,4.66,4.63,4.65,63997250,4.350957
2022/09/26,4.64,4.66,4.6,4.6,80594449,4.304173
2022/09/27,4.6,4.62,4.57,4.59,62229218,4.294816
2022/09/28,4.59,4.62,4.57,4.62,72321177,4.322886
2022/09/29,4.62,4.63,4.58,4.58,59308382,4.285459
2022/09/30,4.6,4.63,4.59,4.62,69900942,4.322886
2022/10/10,4.62,4.64,4.61,4.61,71222839,4.313529
2022/10/11,4.63,4.64,4.61,4.61,55821662,4.313529
2022/10/12,4.61,4.63,4.6,4.61,45760322,4.313529
2022/10/13,4.61,4.63,4.6,4.61,50553340,4.313529
2022/10/14,4.62,4.63,4.61,4.61,46840757,4.313529
2022/10/17,4.61,4.62,4.6,4.6,48582993,4.304173
2022/10/18,4.61,4.62,4.6,4.6,38686748,4.304173
2022/10/19,4.6,4.61,4.59,4.59,36451455,4.294816
2022/10/20,4.59,4.61,4.58,4.59,48376412,4.294816
2022/10/21,4.59,4.61,4.58,4.59,47617205,4.294816
2022/10/24,4.59,4.6,4.56,4.56,83390654,4.266745
2022/10/25,4.57,4.58,4.52,4.56,100291474,4.266745
2022/10/26,4.55,4.56,4.51,4.51,97851276,4.219961
2022/10/27,4.51,4.52,4.47,4.47,120407779,4.182533
2022/10/28,4.47,4.51,4.46,4.48,82457396,4.19189
2022/10/31,4.47,4.48,4.44,4.45,92630172,4.163819
2022/11/01,4.46,4.5,4.45,4.48,89162044,4.19189
2022/11/02,4.48,4.5,4.44,4.49,61231576,4.201246
2022/11/03,4.49,4.49,4.46,4.47,44047804,4.182533
2022/11/04,4.47,4.53,4.46,4.53,64137977,4.238675
2022/11/07,4.52,4.53,4.5,4.51,61648729,4.219961
2022/11/08,4.52,4.53,4.51,4.53,31175034,4.238675
2022/11/09,4.53,4.55,4.52,4.54,30471353,4.248031
